Date,month,week_each_month,Newcastle_Coal_Futures,USA_dollar,BCI,BDI,BPI,Ore_future,BPI03_TCA,C5,oil_now_price,oil_futures,P3A_03,Entry_of_coal_vessels,AWT_of_coal_vessels,Entry_of_noncoal_vessels,AWT_of_noncoal_vessels,each_month_week,month1,month2,month3,month4,month5,month6,month7,month8,month9,month10,month11,month12,each_month_week1,each_month_week2,each_month_week3,each_month_week4,each_month_week5,month1:each_month_week1,month2:each_month_week1,month3:each_month_week1,month4:each_month_week1,month5:each_month_week1,month6:each_month_week1,month7:each_month_week1,month8:each_month_week1,month9:each_month_week1,month10:each_month_week1,month11:each_month_week1,month12:each_month_week1,month1:each_month_week2,month2:each_month_week2,month3:each_month_week2,month4:each_month_week2,month5:each_month_week2,month6:each_month_week2,month7:each_month_week2,month8:each_month_week2,month9:each_month_week2,month10:each_month_week2,month11:each_month_week2,month12:each_month_week2,month1:each_month_week3,month2:each_month_week3,month3:each_month_week3,month4:each_month_week3,month5:each_month_week3,month6:each_month_week3,month7:each_month_week3,month8:each_month_week3,month9:each_month_week3,month10:each_month_week3,month11:each_month_week3,month12:each_month_week3,month1:each_month_week4,month2:each_month_week4,month3:each_month_week4,month4:each_month_week4,month5:each_month_week4,month6:each_month_week4,month7:each_month_week4,month8:each_month_week4,month9:each_month_week4,month10:each_month_week4,month11:each_month_week4,month12:each_month_week4,month1:each_month_week5,month2:each_month_week5,month3:each_month_week5,month4:each_month_week5,month5:each_month_week5,month6:each_month_week5,month7:each_month_week5,month8:each_month_week5,month9:each_month_week5,month10:each_month_week5,month11:each_month_week5,month12:each_month_week5
2015-06-17,6,3,57.264,94.426,1052.8,722.6,805.8,62.776,6425.2,5.3274,60.654,63.492,5629.2,22,5.35,8,1.56,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-24,6,4,58.37,95.128,1360.2,810,833.6,62.642,6647.2,5.669,60.844,63.548,5887.4,34,5.15,13,0.92,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-01,7,1,58.174,95.75,1282.2,801.2,865.4,58.485,6906,5.2818,60.356,62,6092,37,3.71,11,0.72,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-08,7,2,57.158,96.332,1285.2,842.4,982.6,49.86,7826.8,5.412,56.632,57.556,6642.4,38,4.35,6,1.51,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-15,7,3,56.94,97.248,1513.6,964.6,1121,50.65,8929.8,5.6566,57.172,57.604,7494,34,3.72,9,0.28,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-22,7,4,56.9,97.458,1894,1097.2,1165.2,51.174,9290.8,5.8718,55.754,55.942,8082.6,17,5.08,5,0.35,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-29,7,5,56.848,97.012,2070.6,1070.33333333333,1069.2,51.305,8522,6.2626,54.136,53.134,7170.8,38,6.84,11,0.66,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-08-05,8,1,56.824,97.74,2490,1194.8,1009.2,54.376,8033.8,7.3064,48.59,49.446,6165.2,41,4.02,12,0.76,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-12,8,2,55.908,96.712,2146.4,1110.6,1047,54.672,8329.4,6.5136,47.944,49.5,6273.6,38,4.54,8,0.4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-19,8,3,54.184,96.162,1752.4,1029.6,1052.8,55.572,8380.2,5.7704,45.998,47.358,6550,34,5.15,12,0.46,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-27,8,4,53.476,94.942,1172.4,927.2,1020.8,55.32,8131,4.619,43.528,45.33,6720.8,34,5.15,12,0.46,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-03,9,1,54.57,95.96,1188,895.75,892,55.228,7117,5.03875,48.8675,50.9,6342,34,5.15,12,0.46,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-09,9,2,53.178,95.73,1237,850.4,773.4,56.5525,6182.2,5.3156,47.596,48.352,5846.2,31,5.21,10,0.74,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-16,9,3,53.112,95.218,1455.4,853.6,727.8,56.286,5827.2,5.431,47.336,47.86,5978,33,2.06,8,0.55,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-23,9,4,52.798,96.194,1955.2,936.6,758.8,56.57,6079,5.9598,47.334,48.504,6537.6,31,2.85,9,0.11,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-30,9,5,51.298,96.05,1976.8,909.2,716,54.992,5738.2,6.0192,46.988,47.952,6192.6,24,4.58,6,0.06,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015-10-07,10,1,51.548,95.464,1730,843.4,721,53.772,5779.8,5.6846,51.332,51.64,6326,42,3.74,7,1.75,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-14,10,2,50.658,94.546,1445,784,752.6,53.998,6032.2,5.188,48.994,49.484,6488.6,27,2.15,9,0.3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-21,10,3,50.102,95.648,1433.4,769.8,694.4,53.672,5564.8,5.143,46.81,48.248,5771.4,36,2.71,8,0.16,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-28,10,4,50.5,97.156,1293.6,711.166666666667,682.2,53.1675,5461.2,4.8092,47.15,48.352,5293.2,37,2.52,9,0.5,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-04,11,1,50.416,97.818,1066.2,662.8,635,47.058,5077.4,4.6754,47.23,48.662,4506,32,1.7,5,0.38,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-11,11,2,49.374,98.876,935,597.6,553.4,47.766,4422.2,4.8374,44.752,45.622,3756,32,1.42,14,0.31,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-18,11,3,49.368,99.436,679.8,521.6,479,47.144,3826.4,4.2244,41.544,44.222,3185,27,1.37,8,1.24,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-25,11,4,49.402,99.804,824.6,546.6,459.8,46.5675,3674.6,4.6576,43.652,45.488,3271.8,38,1.74,9,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-02,12,1,49.294,99.25,975,581.8,444,40.674,3550.6,4.4864,42.412,43.676,3314.6,29,1.52,10,0.44,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-09,12,2,48.676,98.026,836.4,540.8,415.2,39,3318.4,4.0782,38.762,39.752,3049.8,33,0.83,10,0.25,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-16,12,3,48.392,98.386,588.4,482.2,416.6,38.73,3331,3.4126,36.836,37.5,3045,39,0.83,12,0.95,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-23,12,4,47.8125,98.2475,484,476.25,449.25,39.015,3589.75,3.0015,35.9025,36.9275,3163.5,31,1.59,6,0.21,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-30,12,5,47.745,98.275,484,317,449.25,39.3825,3589.75,3.0015,36.5475,37.0375,3163.5,39,2.14,7,0.67,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-06,1,1,47.966,98.824,428.6,456.4,455.6,41.392,3638.8,3.1558,34.194,35.034,3083.2,43,2.95,8,0.54,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-13,1,2,45.868,98.952,249.6,393.4,399.8,40.52,3197.2,2.9064,29.1,30.538,2834.2,19,2.81,8,1.11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-20,1,3,45.44,99.186,200.6,359.8,356.8,41.1775,2852.6,2.9478,27.756,29.324,2562.6,33,4.55,13,2.08,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-27,1,4,46.008,99.072,231.6,335.6,304,41.134,2434.4,3.043,31.748,32.806,2133,33,3.74,10,0.57,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-03,2,1,41.464,97.756,212.2,304.4,286.4,43.508,2294,2.9404,32.184,34.104,2002.8,34,4.63,7,0.09,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-10,2,2,40.446,96.038,205.4,291,306.4,43.574,2458.4,2.8484,30.41,31.492,2259.4,33,5.41,12,0.41,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-17,2,3,40.69,96.774,215.4,306.2,350,44.7625,2805.8,3.0342,32.29,33.472,2753,33,3.66,16,1.59,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-24,2,4,41.058,97.578,186.2,321.6,348,45.92,2793,2.8982,33.116,34.552,2996.6,38,4.18,8,1.38,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-02,3,1,42.2,97.916,169.8,337.4,367,49.788,2947.2,2.947,36.278,37.1,3405.8,31,4.48,8,0.26,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-09,3,2,45.542,96.778,174.6,373.6,441.8,56.384,3547.8,2.9672,39.296,40.4,4360.6,31,3.36,11,0.5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-16,3,3,45.514,95.792,182.4,393.8,473.2,55.034,3798.6,3.046,38.496,40.268,4649.2,39,2.09,15,0.49,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-23,3,4,46.1325,95.88,195.5,400.75,459.5,55.7775,3681.5,3.09825,39.405,41.06,4201.75,27,2.48,9,0.29,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-30,3,5,46.448,95.042,258,425.5,497.75,55.174,3980.5,3.1745,37,39.388,3914.25,40,2.15,14,1.16,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2016-04-06,4,1,45.602,94.484,517,502.8,609.6,53.308,4866.2,3.6572,37.512,39.354,4352.2,34,2.78,6,2.66,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-13,4,2,46.8,94.496,800.2,582.8,685,55.946,5460.8,3.9372,42.35,43.728,4638.2,33,1.43,12,1.2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-20,4,3,49.204,94.578,1041.2,671.4,742.4,57.924,5915.4,4.2936,43.04,44.476,4935.8,33,1.33,12,1.2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-27,4,4,50.366,94.102,1127.2,689,700.2,59.212,5586.4,4.325,44.464,46.734,5115,31,2.04,10,1.24,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-04,5,1,50.408,93.316,954,651.75,614.75,60.116,4911.25,3.8885,44.196,45.16,4782.5,26,1.36,13,0.51,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-11,5,2,50.056,94.204,764.8,593.6,603,55.946,4690.6,3.5784,45.2,46.532,4638.2,36,2.15,12,0.08,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-18,5,3,51.204,94.978,914.4,631.4,608.8,56.092,4866.2,4.2908,48.336,48.942,4825.8,39,1.79,10,0.48,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-25,5,4,51.76,95.43,828,610.8,596.6,55.384,4768.4,4.1542,48.734,49.122,4679.8,32,2.06,7,0.07,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-01,6,1,53.612,95.28,870.5,610,563,49.4575,4500.25,4.309,48.905,49.77,4283.75,30,1.76,13,1.41,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-08,6,2,56.068,94.036,963.2,608.8,542.4,50.48,4334.2,4.6856,49.944,51.398,3861.8,23,1.56,9,0.98,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-15,6,3,56.256,94.538,987,601.2,544.2,50.462,4346,4.817,47.388,49.102,3805.2,38,2.41,9,1.39,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-22,6,4,59.148,93.976,891.6,590.4,560.8,50.73,4485.2,4.3462,48.122,50.094,4213.2,40,1.67,16,0.63,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-29,6,5,58.492,95.932,967.2,644,641.2,51.494,5130.4,4.5292,47.092,49.276,5156.6,29,2.29,8,0.3,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-07-06,7,1,60.99,96.091,1022.4,695.2,754.2,53.75,6031.6,4.639,45.964,48.004,5802,32,2.55,8,0.09,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-07-13,7,2,62.802,96.436,1006.2,724.8,826.4,55.78,6604.6,4.5508,45.538,47.192,6325,32,3.94,12,1.57,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-07-20,7,3,63.468,97.012,948,734.8,860.4,55.862,6881.4,4.2758,45.22,46.536,6892.8,28,1.49,13,0.57,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
